9 0.2664296798472059, 0.2687572320864206, 0.22580905043012026, 0.2577222974055027, 0.2507862742001973, 0.19710176875645197, 0.27636398891849656, 0.17760765032747794, 0.3847082915686132, 0.20753437084732426, 0.27294217838922313, 0.18730195364659083, 0.2659711156917456, 0.3113225430321892, 0.2510825828211257, 0.21321433323804456, 0.21848249769516773, 0.3067838997888406, 0.276209810493864, 0.28519051274898327, 0.30515519149643494, 0.35555279908417103, 0.311303245128351, 0.2404074507196987, 0.1957739623806891, 0.17705624767975608, 0.18855742677212356, 0.3356264346844228, 0.1835266459032963, 0.22315575232354248, 0.16639811322055897, 0.23960123118834237, 0.22838749051036633, 0.26666385924381136, 0.16198990108648628, 0.2558615801117266, 0.19541311866054104, 0.11266162563648656, 0.14042944635394178, 0.12939026103127987, 0.3238094602741881, 0.26800608153774913, 0.30432772231226146, 0.33110037870690445, 0.17988320837552735, 0.1678264493032992, 0.2326267466456465, 0.24554701887483682, 0.253330248466633, 0.24532608999325362, 0.2653069343194244, 0.2347878819753547, 0.13962604350889837, 0.2981979109294427, 0.36918925692290616, 0.1531836509556553, 0.3846207946867213, 0.22742314718588091, 0.3108822754233171, 0.14586641344324353, 0.27654019879882585, 0.28688632084307214, 0.2548822077884843, 0.3070487906506913, 0.24599877520821234, 0.25390883120566177, 0.17588185264716727, 0.3604266599433253, 0.30547996363087426, 0.2839059986717776, 0.16641104959617115, 0.29616136173281044, 0.2040096497020573, 0.2724570562990695, 0.15555572785926527, 0.1449932735597515, 0.26660271431008675, 0.33016943793339976, 0.17749353188674652, 0.3324001710615558, 0.22984755420060435, 0.2511802476844076, 0.32868391792067164, 0.2613394826655301, 0.2517891138862703, 0.24480857946696277, 0.2964152608644867, 0.19997936875590272, 0.25968015711350945, 0.23162612313613246, 0.1713208634807625, 0.318723001448263, 0.30087994737893775, 0.3950866488703907, 0.3707452083280588, 0.1686121226731555, 0.32354091420959574, 0.16921630079309125, 0.11928155113886839, 0.2949794488261323, 0.21093110537083007, 0.16688445608987118, 0.20417973264971814, 0.2885516208356084, 0.2639047293686213, 0.3215549328406588, 0.25793274990215764, 0.19408664227822167, 0.26441131714402094, 0.29113659952546256, 0.25041051675778303, 0.23431476668298046, 0.2368192198237622, 0.2410975723084103, 0.3111431186751737, 0.31435282242650886, 0.30554136692917727, 0.14806360565245344, 0.3419860678727555, 0.25970654256609216, 0.28223101574527154, 0.2573383118599103, 0.30445778712832994, 0.20104672130234683, 0.3035671996792203, 0.4373040330967535, 0.38480329701175986, 0.23956641888015426, 0.3847781504457141, 0.27387941682586364, 0.36565557719609837, 0.33644425601390654, 0.3170454395119917, 0.2151801077739034, 0.2541020844580895, 0.2599033142634473, 0.15901012126801026, 0.28137768227338567, 0.23204499350586366, 0.23415969063072192, 0.21265075958971838, 0.2956114913839781, 0.3215636800123584, 0.2947072256144331, 0.09605874283982493, 0.29424403007236105, 0.343296964189135, 0.2957643744928206, 0.21793628619344826, 0.3037113648700914, 0.3563961711769861, 0.42785498568653924, 0.49450625840750156, 0.41605842092364015, 0.21879246163782592, 0.09041488365538891, 0.1347597386117071, 0.24326101002200215, 0.1653507230496858, 0.27877117631149695, 0.2711148226115708, 0.3024443160745551, 0.38641363287644365, 0.37606755218527044, 0.2213236949038801, 0.27624117682458105, 0.10545538500424553, 0.30580665979939986, 0.2208905295997716, 0.22064093497743495, 0.15752143456311965, 0.22850019875271327, 0.2516917097640931, 0.24475008600686587, 0.3528438702230954, 0.2969797772172688, 0.21666962522733593, 0.32494592192068444, 0.3012842859032777, 0.47537566709622153, 0.5708788399516073, 0.4755668054599191, 0.2011861171551159, 0.16176898365889864, 0.20498058096005892, 0.29784060913544347, 0.4191245458171977, 0.3002772981929525, 0.18444522414865672, 0.1297925557865138, 0.1855125626285878, 0.23058136050345085, 0.19578101337773568, 0.1803794150798554, 0.2317019109956541, 0.16235704442540444, 0.2447638193592777, 0.2645183061662039, 0.2250687569577037, 0.22095987088273814, 0.1846611685306533, 0.23890927592629768, 0.2398451200876155, 0.1961893868187961, 0.21457478090812757, 0.19246724708537755, 0.4282846882972212, 0.5475700195754265, 0.3933962160280999, 0.43485045950687606, 0.6133413233373827, 0.5405766643596855, 0.7065936681455969, 0.7153172012581752, 0.4545596883771433, 0.3699679904431679, 0.21486308915366642, 0.1661987905537161, 0.31711960147128304, 0.061903204586420305, 0.38296179453511964, 0.2709118877819226, 0.2372421452222724, 0.1823368628564567, 0.3412055314271124, 0.3017708634232695, 0.2333070625051624, 0.31358437415189144, 0.24897361189394687, 0.2175146863720378, 0.12880955778493508, 0.23169676883904874, 0.41309426773455715, 0.3566217110347396, 0.4974115157442341, 0.5054490609022697, 0.3967825582564845, 0.7608675906565545, 0.8840281790462958, 0.6123020814323478, 0.4674831631782562, 0.675652280382582, 0.4986235825943585, 0.54556138456582, 0.36037952393122924, 0.17009397666783657, 0.28688100971107683, 0.3194661312938267, 0.2879011633766225, 0.12700184793628802, 0.25928702383666113, 0.25861423329572664, 0.2247587572199619, 0.253268934195296, 0.24337636693985626, 0.2235624285059499, 0.2345860342171787, 0.33743105235635, 0.21268906798823262, 0.23867886021196774, 0.3040751030505255, 0.41796826442800056, 0.5496413009021789, 0.568363359680123, 0.5535724755623881, 0.7002799463729205, 0.5059199310373668, 0.3202481250368691, 0.22207510044111184, 0.34993038551040484, 0.6469797381039081, 0.522899397033164, 0.35667737384065507, 0.3466810975515248, 0.25338700604285297, 0.32702411873857057, 0.17980209246826545, 0.21827126181961823, 0.2069532786003204, 0.1779325856754027, 0.2198190357222964, 0.3640467122748974, 0.17624833269201487, 0.22092085262478, 0.2759667601232036, 0.3050476561725907, 0.3131440597470798, 0.34959907262859835, 0.1644459258487518, 0.27133599553564075, 0.5677043354107476, 0.5832379660435925, 0.6861059865655926, 0.396285203654017, 0.13105807111812473, 0.3683425961963616, 0.26427343973312734, 0.29332001696298626, 0.626348436693577, 0.5657811734570285, 0.269420617154227, 0.38642297091751837, 0.20248259020594475, 0.21038707748945634, 0.2578860410285298, 0.26850492366846374, 0.2657644256126166, 0.31145993275835293, 0.2670943026213161, 0.17805918079482416, 0.1385505743541205, 0.3152777999391099, 0.1952270217125525, 0.3530849357312527, 0.31358295669999486, 0.2998551990427276, 0.21859972876816658, 0.30487831307785884, 0.46794904450375135, 0.6834106172782147, 0.44940772161241654, 0.4105663920125088, 0.41540834617170236, 0.5079908689014391, 0.6086634586292164, 0.6777931692566234, 0.635342154505415, 0.5059189167524918, 0.3999725437715253, 0.2464579864532567, 0.3063582302819843, 0.2329118303235671, 0.25381177585456166, 0.2848776170994571, 0.29006098636670313, 0.32544068735029297, 0.19168575607065225, 0.36284626758878, 0.2694617501935054, 0.3758518831559364, 0.3945323897464795, 0.2481143395530657, 0.2953391109879793, 0.31434030684097264, 0.3464386563096032, 0.4045872758109187, 0.3502211481645793, 0.33919508959805955, 0.36455956629154673, 0.4936653683420756, 0.5632976260911303, 0.6371825119736494, 0.8122865802064739, 0.792143961600865, 0.6502140651640596, 0.4482634723328557, 0.1879601130307859, 0.1772450347119436, 0.19732510026179695, 0.2476795093958744, 0.2562225985072059, 0.20879130750471342, 0.28495564015690344, 0.37141957777517864, 0.2320754217286765, 0.21616535864332412, 0.3108215763913603, 0.3466420667773487, 0.30033432165646445, 0.3444449161381275, 0.26821102973665717, 0.33952153609621194, 0.53475427635938, 0.48673281598859947, 0.28364761456410087, 0.1695876321471743, 0.29645841885169627, 0.5313903470573582, 0.9388207532688685, 0.8926424539342418, 0.99, 0.6778302543600865, 0.4494032420137137, 0.3330833673807767, 0.23154514216022842, 0.16827228955386483, 0.26481026204378166, 0.1958135861165954, 0.26060180428232804, 0.2481248820422749, 0.2835742676382902, 0.29787437066127764, 0.19374294599207303, 0.250930167622388, 0.2535758984114187, 0.266957658163207, 0.4712410330944775, 0.31347230837208906, 0.2431163809939321, 0.39168832079675087, 0.567466060739858, 0.5696669458539556, 0.28598928360601794, 0.2825082457681875, 0.33905691792416087, 0.6341687212197061, 0.6737232013241145, 0.6891787878349673, 0.9158539234545402, 0.6809627898537843, 0.35397652794713835, 0.3950870919202482, 0.19385732898922226, 0.26424540647840866, 0.27007873384349995, 0.22210342073542527, 0.3565282935512107, 0.14855190804309862, 0.2071427038605846, 0.15040915891973647, 0.19888950188819599, 0.27035877404990755, 0.29378591032911167, 0.2725315238404484, 0.3614540657752472, 0.42553409838479483, 0.2091328583731498, 0.31990777521031544, 0.555042397512201, 0.6614743408658752, 0.5024406106959937, 0.4235576254707154, 0.454660619844917, 0.5242475781271547, 0.5497129098304516, 0.6729034560386669, 0.864484040212594, 0.5665939524396355, 0.23244699161317933, 0.3124242691471993, 0.2974468274134813, 0.14267105387057138, 0.20857529018611173, 0.2821455940057226, 0.2018046180476573, 0.33030435865706076, 0.25417470111221996, 0.22901097480824675, 0.26565560580366027, 0.3156496483184517, 0.3086011512485345, 0.19756911833291932, 0.2541557070627934, 0.27219227469355917, 0.3064554728998017, 0.36409933218819795, 0.4466423927850481, 0.4640456312771432, 0.4931546673289409, 0.45597708745114873, 0.3061926171749667, 0.3417898316086026, 0.526566413378585, 0.6883371850012477, 0.6922710693692382, 0.4344111461202633, 0.16445922781341088, 0.28513511944903286, 0.22467532222278744, 0.24811156631351686, 0.2841815292739533, 0.28930006621250126, 0.24445112681679299, 0.2769615228518026, 0.19809200001025032, 0.25360517771912794, 0.18292111734556765, 0.22357798353950897, 0.23576202602138085, 0.2126229648687798, 0.2805093938142575, 0.264255856090131, 0.2526311021498227, 0.11460236180092424, 0.24666120752537446, 0.14936446967569716, 0.10362807189240264, 0.152253109609972, 0.2949790762634974, 0.40002509103896683, 0.7440644352862007, 0.7905614915778453, 0.43815096410336646, 0.40292708839059277, 0.34387101149079297, 0.2955086763230384, 0.35039780988026115, 0.25995592213609964, 0.22972116485795416, 0.2352191155760481, 0.3036422455798871, 0.34196140926229246, 0.17706529297941254, 0.25377262065503253, 0.3528253495777956, 0.3016422265845847, 0.35627350094644905, 0.20375720629713748, 0.2609328616210324, 0.21037766533828833, 0.1934715623001246, 0.26636945831159525, 0.2803166201945002, 0.21479462131405963, 0.15698916111990316, 0.15485626437792607, 0.2362074453170656, 0.4932488757521075, 0.8376756217303487, 0.58999555514675, 0.3434343106873574, 0.28543042621542114, 0.29180353372892615, 0.29891929225694186, 0.2949795551104058, 0.1828939903680461, 0.17544167678124406, 0.18508533127571353, 0.26201253469221486, 0.2673345077388818, 0.29214304400439456, 0.21041905783493886, 0.24358430339704248, 0.34385105464800436, 0.09573986463900132, 0.26947726031586366, 0.15304235904464406, 0.24415035940711013, 0.12225252873210586, 0.24211141300789377, 0.1389606612652542, 0.12801472974539618, 0.25470876878983323, 0.11104031582296259, 0.3616984154143671, 0.5610846229701563, 0.8512452209225836, 0.6135555070941207, 0.24053843120519258, 0.30709008492808193, 0.3952095063244026, 0.3268125120716545, 0.37030326201675756, 0.23319930125548224, 0.17451073735793415, 0.1870867399819683, 0.34023842680280064, 0.38048900986994666, 0.169706079277696, 0.19165636643650535, 0.32884796715727216, 0.2792042750228326, 0.3021172166588689, 0.26695487251103706, 0.3176620306316584, 0.15795528499104486, 0.22687252858239643, 0.18008156019556754, 0.030759366575498895, 0.13604754553387424, 0.07389337207619223, 0.30439271550320296, 0.6294005043591816, 0.6392142454818325, 0.63203469380021, 0.3384842483193793, 0.19087561104736336, 0.34244971144685477, 0.35940727747994655, 0.2281987966511436, 0.26396098810829627, 0.15601907996521341, 0.3300559363990157, 0.18253019676397553, 0.2838765099398992, 0.2673379133995693, 0.2850820165052201, 0.19402143972806354, 0.3168684297320249, 0.43058552840274233, 0.21154076203725047, 0.2734308375779724, 0.3254776342261841, 0.13369061439419222, 0.27071564680400706, 0.11895047809552832, 0.05211045887744864, 0.01, 0.2485941234126239, 0.4484449610721388, 0.8702537756537442, 0.7357709428613567, 0.38757681852588505, 0.2952095317006296, 0.2388363507206914, 0.3852139247892492, 0.4167383070297353, 0.3176507618252481, 0.15483276511621094, 0.3373850864514007, 0.29696835153545864, 0.23843559107414738, 0.31805339356980505, 0.302736761691541, 0.282670972360605, 0.3372549271179083, 0.3219548477678671, 0.25407653597131075, 0.2831870299708507, 0.26727660107185525, 0.24403715230158016, 0.06635557090240253, 0.1198975873418015, 0.14715437949035462, 0.08428714424775374, 0.12364668670073664, 0.26008068024694, 0.8733019911867951, 0.8463349672063405, 0.6434393913849676, 0.5085708145377724, 0.351170725653173, 0.20924713401829673, 0.3931313456862682, 0.2862290479256175, 0.3065904739591297, 0.17254371963504167, 0.25060439028056947, 0.21213562473285288, 0.15818283550823667, 0.3064745151456782, 0.2171866911061088, 0.2975095112658915, 0.23982916478135827, 0.3406668464698971, 0.31695503853728507, 0.2748888690095047, 0.20430160318424728, 0.2955445558866358, 0.1925111600263456, 0.18708986286164958, 0.1671700970202448, 0.08787190346894021, 0.08259138458146914, 0.45192539845332125, 0.557798733410719, 0.39259984078387106, 0.24701613714982698, 0.49232285335112436, 0.5851881636220971, 0.4074541533811692, 0.32654547328264705, 0.34245213065508046, 0.2723033332801478, 0.3055628842581206, 0.15879898122949226, 0.18365148055328218, 0.17604942549720498, 0.34922401079869336, 0.20883513686549385, 0.2891695002822455, 0.20590196923224696, 0.28272680006898654, 0.38147695497514506, 0.3007350086201844, 0.3003332481225885, 0.25407270348374156, 0.323132738065766, 0.3905608151074443, 0.28824605515975055, 0.2080663586425538, 0.22179691994097026, 0.6680578782698028, 0.45612342897566677, 0.302453391148814, 0.2085121296842689, 0.27463406623663755, 0.4070362874397615, 0.4791640416722182, 0.33517211762189425, 0.3058502053469095, 0.3005223888477648, 0.20034670209240688, 0.24739137133356462, 0.3047639529067268, 0.21700259145186884, 0.4139343765577187, 0.3097609443646564, 0.1641083111701513, 0.22840056025407002, 0.28802363138841647, 0.2125446406116316, 0.249654562561212, 0.2738004756919393, 0.27017449467570265, 0.32116256015892886, 0.2864611081507539, 0.19601204022235413, 0.31843003031627937, 0.5118375630603106, 0.5417904650582624, 0.4867881329396686, 0.3625624525174016, 0.41927624196301494, 0.31873667848353016, 0.33896834495149736, 0.3594769669486656, 0.19982271983407734, 0.2196931775041112, 0.18689074769172023, 0.1929179135796812, 0.3179266512740416, 0.25674563576575765, 0.2452591353998424, 0.27898501142231985, 0.1610240572498211, 0.19052621608052042, 0.23343753298056036, 0.20649025755482858, 0.26891614924105967, 0.26157515874272774, 0.25199727627065294, 0.27295217022428137, 0.33728893386739667, 0.16120551922653498, 0.3719542510545584, 0.5573732751399624, 0.4129938315131247, 0.49893001472745574, 0.2922896524555347, 0.2930157030068727, 0.2232055767438387, 0.18666987175541352, 0.2543084084390354, 0.38821739236635117, 0.323591805830163, 0.3238901653827022, 0.2932782208510239, 0.28845342106073407, 0.32071080072290276, 0.26699232957888513, 0.20631790799631536, 0.23397493059279476, 0.15881190823816452, 0.16077382215223918, 0.2336677606366498, 0.30493705326378984, 0.22566052785442417, 0.14193120583918603, 0.28256439873967765, 0.3029422172852116, 0.1886886344025291, 0.20959944371954495, 0.19291165730100612, 0.2140383476620708, 0.20044066583567893, 0.245383050384919, 0.185377155736239, 0.32065984085466914, 0.2184452672131827, 0.2688796582329154, 0.3258455081316442, 0.24294246576267195, 0.23331146785651127, 0.26703677659860164, 0.22300421420331173, 0.2504739481255506, 0.21372889314673343, 0.1976341325110644, 0.23338941304019403, 0.3062194130026374, 0.04017977323337377, 0.36488518109608464, 0.12033825018407684
